RESPNUM,CCGID,BAREA,GATE,STRATA,CATEGORY,INTDATE,AIRLINE,FLIGHT,DEST,DESTGEO,DESTMARK,ARRTIME,DEPTIME,MINUTES,Q2PURP1,Q3GETTO1,Q3PARK,Q4BAGS,Q4BUY,Q4FOOD,Q5NOTBUY,Q6NOFOOD,Q7FLYPERYR,SAQ,Q8A_ART,Q8B_FOOD,Q8C_SHOP,Q8D_SIGNS,Q8E_WALK,Q8F_SCREENS,Q8G_INFOARR,Q8H_INFODEP,Q8I_ROAD,Q8J_PARK,Q8K_AIRTRAIN,Q8L_LTPARK,Q8M_RENTAL,Q8N_WHOLE,Q10A_CLNBOARD,Q10B_CLNPARK,Q10C_CLNAIRTRAIN,Q10D_CLNRENT,Q10E_CLNFOOD,Q10F_CLNBATH,Q11SAFE,Q12_USEWEB,Q13_RATEWEB,Q14WHEREDEPART,Q14RATEGETTO,Q15A_FIND,Q15B_SECURITY,Q16_PROBLEM,Q17REGION,Q18ZIP,Q18COUNTRY,HOME,Q19_AGE,Q20_SEX,Q21_INCOME,LANG
3800,2378,G,101,2,3,13,33,837,94,8,3,8:00,11:01,181,1,3,,2,1,1,1,2,1,1,6,4,3,4,5,4,6,6,6,6,6,6,6,5,4,6,6,6,5,4,5,2,,11,6,5,6,2,4,85119-01-01T00:00:00,US,10,5,1,2,4
3802,2382,G,101,2,3,13,33,837,94,8,3,9:30,11:01,91,6,3,,2,1,2,2,2,1,2,4,4,4,4,4,4,4,4,6,6,6,6,6,4,5,6,6,6,6,4,5,2,,11,5,4,6,2,4,2135-01-01T00:00:00,US,12,2,2,1,4
3807,3491,C,47,1,1,4,15,2389,26,3,3,7:30,9:10,100,1,2,,2,2,2,2,2,4,2,3,3,3,3,3,3,3,3,2,4,5,3,4,4,6,6,3,3,3,3,5,2,,12,5,4,4,2,3,48854-01-01T00:00:00,US,11,7,1,4,1
3808,3492,D,58,2,2,15,9,1062,24,3,4,14:15,15:40,85,1,9,,1,1,1,2,2,2,2,4,5,5,4,4,4,6,6,3,6,3,6,3,4,5,6,5,5,5,5,5,2,,4,3,5,3,2,3,76092-01-01T00:00:00,US,11,5,1,4,1
3809,3493,B,20,1,1,14,8,307,86,1,3,7:30,9:20,110,2,2,,0,1,1,2,2,1,2,4,3,3,4,3,3,6,6,3,6,5,6,6,4,5,6,5,6,5,4,5,2,,5,5,5,4,2,3,98133-01-01T00:00:00,US,10,5,1,3,1
3810,3494,D,51,2,1,5,35,84,99,2,2,9:00,11:00,120,2,9,,1,2,1,2,2,2,2,4,5,6,4,4,4,6,6,4,6,5,6,4,5,0,6,5,4,5,4,4,1,3,1,5,5,4,2,3,21713-01-01T00:00:00,US,12,6,1,2,1
3811,3495,A,12,2,2,13,21,634,11,2,3,12:06,14:05,119,2,2,,1,1,1,2,2,1,2,3,6,2,1,4,4,6,6,4,6,6,6,6,3,5,6,6,6,6,4,5,2,,5,5,2,1,1,3,1742-01-01T00:00:00,US,12,7,2,2,1
3812,3496,A,11,3,2,4,21,1441,49,1,1,18:00,18:55,55,3,2,,2,2,2,2,2,5,2,5,4,4,5,5,5,6,6,4,6,6,6,6,5,4,6,6,6,5,5,4,2,,6,5,5,5,2,1,94010-01-01T00:00:00,US,2,2,2,1,1
3813,3497,D,51,3,2,3,35,936,50,1,4,N,17:05,,1,4,,2,1,1,1,2,3,2,4,3,3,5,4,4,6,6,6,6,6,6,6,4,5,6,6,6,5,5,5,2,,5,5,5,3,2,3,90403-01-01T00:00:00,US,10,4,2,4,1
3814,3498,D,50,3,2,3,35,748,86,1,3,18:00,19:50,110,1,4,,1,0,0,2,2,5,2,5,3,3,3,3,2,3,3,3,3,3,6,6,3,4,6,4,6,4,3,5,2,,1,1,5,5,2,1,94608-01-01T00:00:00,US,3,5,2,2,1
3815,3499,C,40,2,1,1,15,2080,4,2,4,9:38,11:50,132,2,3,,2,2,2,2,2,1,2,3,3,3,4,4,4,6,6,6,6,6,6,6,3,5,6,6,6,6,5,4,2,,11,0,4,4,2,4,30519-01-01T00:00:00,US,12,6,1,0,1
3816,3500,D,52,3,2,3,35,918,46,1,4,17:00,18:30,90,1,1,1,2,2,1,2,2,1,1,5,6,6,5,5,5,6,6,4,3,6,6,6,5,4,3,6,6,5,5,5,1,1,6,5,5,4,2,1,94404-01-01T00:00:00,US,2,4,2,0,1
3817,3533,D,55,3,2,15,9,1943,50,1,4,17:30,19:50,140,2,4,,1,2,1,2,2,3,2,3,4,3,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,5,2,,7,3,3,3,2,1,94087-01-01T00:00:00,US,4,4,1,0,1
4001,1169,F,87,2,2,5,32,6450,78,1,2,13:40,15:50,130,2,3,,1,2,2,2,2,1,1,6,6,6,5,5,5,6,6,6,6,6,6,6,5,5,6,6,6,6,6,5,2,,11,0,5,5,1,4,95631-01-01T00:00:00,US,10,7,1,4,1
4002,1170,F,87,2,2,5,32,6450,78,1,2,11:30,15:50,260,2,3,,1,2,1,2,2,3,2,5,5,5,5,5,5,6,6,3,3,6,6,6,4,4,6,6,6,3,3,5,2,,11,0,3,4,2,4,95762-01-01T00:00:00,US,10,5,1,0,1
4003,1171,F,87,2,2,5,32,6450,78,1,2,15:10,15:50,40,6,3,,2,1,2,2,2,1,1,6,0,3,4,5,5,6,6,6,6,6,6,6,4,5,6,6,6,6,6,5,2,,11,0,5,6,1,4,96001-01-01T00:00:00,US,10,6,2,1,1
4005,2314,A,5,2,3,11,11,213,87,8,2,9:40,13:10,210,2,5,,1,2,1,1,2,4,2,5,5,3,3,4,4,4,4,3,3,4,6,6,4,4,4,4,4,4,4,4,2,,5,4,5,5,2,1,94117-01-01T00:00:00,US,1,5,1,3,1
4006,3088,D,58,2,2,15,9,1062,24,3,4,12:15,15:40,205,1,3,,1,2,1,2,2,1,1,4,5,6,1,2,6,6,6,6,6,0,6,6,2,5,6,6,6,5,5,5,2,,11,6,1,3,1,4,70714-01-01T00:00:00,US,11,6,1,3,1
4008,3090,D,58,2,2,15,9,1062,24,3,4,14:00,15:40,100,1,9,,2,2,2,1,2,1,2,6,4,4,3,2,6,5,5,2,1,2,6,3,4,5,6,4,4,4,4,5,2,,5,4,3,2,1,3,60614-01-01T00:00:00,US,11,4,2,4,1
4009,3091,D,58,2,2,15,9,1062,24,3,4,13:30,15:40,130,1,4,,1,1,1,1,2,2,2,5,4,4,5,5,5,6,6,6,6,6,6,6,4,5,6,6,6,5,5,5,2,,5,5,5,5,2,3,76013-01-01T00:00:00,US,11,4,2,3,1
4010,3092,D,58,2,2,15,9,1062,24,3,4,12:30,15:40,190,2,9,,2,2,2,1,2,1,2,5,5,5,5,4,5,6,6,5,6,5,6,5,4,5,6,5,5,5,5,4,2,,5,0,5,5,2,3,75481-01-01T00:00:00,US,11,4,2,4,1
4011,3093,D,58,2,2,15,9,1062,24,3,4,14:30,15:40,70,2,5,,2,2,1,2,2,1,2,5,6,4,4,5,3,6,6,6,6,5,6,6,4,0,0,0,0,0,0,5,2,,5,5,5,4,2,3,78701-01-01T00:00:00,US,11,2,1,1,1
4012,3094,D,58,2,2,15,9,1062,24,3,4,13:45,15:40,115,3,5,,2,2,2,2,2,3,2,4,4,4,5,5,5,6,6,4,4,5,6,6,4,5,4,4,6,4,5,4,2,,2,5,5,1,1,1,94704-01-01T00:00:00,US,3,3,1,1,1
4013,3095,D,58,2,2,15,9,1062,24,3,4,14:40,15:40,60,2,2,,0,0,1,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,4,4,5,2,,6,4,5,5,2,3,76013-01-01T00:00:00,US,11,3,2,3,1
4014,3096,D,58,2,2,15,9,1062,24,3,4,14:00,15:40,100,2,2,,1,1,2,2,2,1,2,5,5,5,4,4,5,6,6,4,6,6,6,6,4,5,6,6,6,5,4,4,2,,2,3,5,4,2,3,63017-01-01T00:00:00,US,11,5,1,4,1
4015,3097,D,58,2,2,15,9,1062,24,3,4,14:00,15:40,100,3,9,,1,0,1,2,2,3,2,4,3,6,4,4,4,6,6,3,6,4,6,4,4,5,6,4,4,4,4,5,2,,33,4,4,4,2,3,,US,11,6,1,4,1
4016,3098,D,58,2,2,15,9,1062,24,3,4,13:30,15:40,130,3,2,,2,2,1,2,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,,6,4,4,3,2,3,75024-01-01T00:00:00,US,11,6,2,3,1
4017,3099,D,58,2,2,15,9,1062,24,3,4,11:00,15:40,280,3,5,,1,2,2,2,2,2,2,5,5,5,5,4,6,6,6,6,6,5,6,6,5,4,6,4,6,6,4,4,2,,1,4,5,3,2,3,62234-01-01T00:00:00,US,11,6,2,0,1
4018,3100,D,58,2,2,15,9,1062,24,3,4,14:30,15:40,70,1,2,,2,2,2,2,2,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,,5,5,5,5,2,2,93906-01-01T00:00:00,US,10,4,1,1,1
4020,3102,D,58,2,2,15,9,1062,24,3,4,15:15,15:40,25,2,2,,2,1,2,2,2,4,2,4,4,4,4,6,4,6,6,4,6,4,6,4,4,5,6,3,3,5,4,5,1,0,1,5,5,3,2,3,75049-01-01T00:00:00,US,11,4,2,2,1
4027,565,G,96,3,3,1,33,429,52,4,2,20:45,23:21,156,3,3,,2,2,1,2,1,2,2,4,4,3,3,4,4,3,3,0,0,0,0,0,4,0,0,0,0,4,5,4,2,,11,4,4,6,2,4,93654-01-01T00:00:00,US,10,5,2,0,2
4028,566,G,96,3,3,1,33,429,52,4,2,18:00,23:21,321,1,3,,2,2,1,1,1,1,2,3,3,3,4,4,4,6,3,6,6,6,6,6,3,3,6,6,6,3,3,3,1,3,11,6,3,6,2,4,92887-01-01T00:00:00,US,10,7,1,4,2
4030,568,G,96,3,3,1,33,429,52,4,2,20:20,23:21,181,3,3,,2,2,2,1,2,2,2,5,4,5,5,5,5,5,5,6,6,6,6,6,5,5,6,6,6,4,5,5,2,,11,6,5,6,2,4,98188-01-01T00:00:00,US,10,4,1,2,1
4031,569,G,96,3,3,1,33,429,52,4,2,21:50,23:21,91,1,2,,1,1,2,2,2,3,1,5,5,5,5,5,5,5,5,4,6,6,6,6,5,5,6,6,6,6,5,5,2,,5,0,5,5,1,1,94121-01-01T00:00:00,US,1,4,2,2,1
4033,571,G,96,3,3,1,33,249,52,4,2,21:30,23:21,111,3,2,,1,2,1,2,2,3,1,5,4,6,4,5,4,6,4,5,5,6,4,6,5,5,6,6,6,5,4,5,1,3,1,5,5,4,2,1,94611-01-01T00:00:00,US,3,5,2,3,1
4035,573,G,96,3,3,1,33,429,52,4,2,20:50,23:21,151,2,3,,2,2,2,2,2,1,1,4,4,4,5,4,5,5,5,6,6,6,6,6,5,3,6,6,6,6,5,4,2,,11,6,5,5,2,4,92395-01-01T00:00:00,US,10,7,1,1,1
4039,177,G,91,2,3,5,33,821,52,4,2,9:30,12:40,190,2,2,,1,0,0,2,1,1,2,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,,4,5,5,5,1,1,,US,9,6,1,0,2
4050,188,G,91,2,3,5,33,821,52,4,2,10:00,12:40,160,3,3,,2,2,2,2,2,1,2,5,4,4,5,5,5,5,5,0,0,0,0,0,5,5,0,0,0,0,5,5,2,,11,5,5,5,2,4,92692-01-01T00:00:00,US,10,5,1,2,2
4054,192,G,91,2,3,5,33,821,52,4,2,9:30,12:40,190,3,3,,0,1,1,1,1,2,2,5,4,5,5,5,4,6,4,6,0,4,4,4,5,5,6,6,6,5,4,5,2,,11,0,5,4,2,4,83715-01-01T00:00:00,US,10,5,0,2,1
4057,195,G,91,2,3,5,33,821,52,4,2,10:00,12:40,160,2,3,,2,1,1,1,2,2,2,3,3,2,0,4,2,1,1,0,0,0,0,0,3,5,0,5,0,5,5,4,2,,11,0,1,6,2,4,98028-01-01T00:00:00,US,10,5,1,2,1
4060,198,G,91,2,3,5,33,821,52,4,2,11:10,12:40,90,2,3,,2,2,2,2,2,1,2,4,3,3,4,4,4,6,6,6,6,6,6,6,3,6,6,6,6,6,3,3,2,,11,6,3,6,2,4,97470-01-01T00:00:00,US,10,4,2,1,1
4063,201,G,91,2,3,5,33,821,52,4,2,9:00,12:40,220,6,2,,1,1,2,2,2,2,1,3,3,4,4,5,5,2,2,4,3,6,6,6,3,4,2,6,6,4,4,5,1,5,8,5,5,3,1,1,94590-01-01T00:00:00,US,8,5,2,0,2
4064,202,G,91,2,3,5,33,821,52,4,2,5:30,12:40,430,3,3,,2,1,1,2,2,1,1,5,5,5,4,5,5,6,6,6,6,6,6,6,5,5,6,6,6,5,5,5,2,,11,5,5,5,2,4,91731-01-01T00:00:00,US,10,5,2,1,2
4067,205,G,91,2,3,5,33,821,52,4,2,20:00,12:40,1000,3,2,,1,2,1,1,2,1,1,5,4,1,5,5,5,2,2,5,5,4,6,6,3,3,4,4,6,4,3,5,2,,13,1,5,5,1,2,95206-01-01T00:00:00,US,10,7,1,1,2
4068,3067,D,55,3,2,15,9,1978,50,1,4,16:00,17:20,80,2,2,,1,2,1,2,2,2,1,4,2,5,5,5,6,6,6,6,6,6,6,6,0,5,6,6,6,5,5,5,2,,5,5,5,3,2,1,94080-01-01T00:00:00,US,2,5,1,2,1
4069,3068,D,55,3,2,15,9,1978,50,1,4,15:15,17:20,125,1,9,,2,2,1,1,2,1,1,4,2,3,2,3,2,6,6,5,0,4,0,3,3,5,6,5,2,0,5,5,2,,5,5,3,2,1,3,90230-01-01T00:00:00,US,10,6,1,2,1
4070,3069,D,55,3,2,15,9,1978,50,1,4,15:00,17:20,140,1,5,,1,1,1,2,2,1,1,5,5,5,4,5,5,6,6,6,6,4,6,6,5,5,0,5,0,5,5,5,2,,5,5,5,4,2,3,,US,12,4,2,3,1
4071,3070,D,55,3,2,15,9,1978,50,1,4,N,17:20,,2,1,0,2,1,1,2,2,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,1,3,5,4,4,4,2,1,94116-01-01T00:00:00,US,1,3,2,2,1
4073,3072,D,55,3,2,15,9,1978,50,1,4,16:00,17:20,80,5,2,,2,2,2,1,2,3,2,4,4,4,5,4,4,6,6,4,3,6,6,6,4,5,4,6,6,5,5,5,2,,7,4,5,3,2,1,95148-01-01T00:00:00,US,4,5,2,4,1
4074,3073,D,55,3,2,15,9,1978,50,1,4,11:00,17:20,380,2,2,,1,2,1,2,1,1,2,3,3,3,3,6,3,6,6,0,0,0,0,0,0,5,6,6,6,5,5,5,1,3,17,5,4,1,1,2,95065-01-01T00:00:00,US,10,6,2,0,1
4075,3074,D,55,3,2,15,9,1978,50,1,4,16:00,17:20,80,8,3,,2,1,2,2,2,1,2,4,4,4,3,4,4,4,4,6,6,6,6,6,4,4,6,6,6,4,4,3,2,,11,3,3,3,2,4,93501-01-01T00:00:00,US,10,2,1,0,1
4078,3077,D,55,3,2,15,9,1978,50,1,4,15:30,17:20,110,3,2,,1,0,0,2,2,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,2,,5,5,5,5,2,1,94080-01-01T00:00:00,US,2,5,2,1,1
4079,3078,D,55,3,2,15,9,1978,50,1,4,15:30,17:20,110,2,2,,2,2,1,1,2,2,2,5,3,3,5,5,5,4,4,5,6,5,6,6,5,5,6,5,6,5,5,5,2,,5,5,5,5,2,3,91764-01-01T00:00:00,US,10,3,2,1,1
4080,3079,D,55,3,2,15,9,1978,50,1,4,15:00,17:20,140,3,5,,1,2,1,2,1,3,2,4,4,4,4,4,4,4,4,4,4,3,4,3,5,5,6,5,5,5,3,4,2,,5,5,5,5,2,1,94114-01-01T00:00:00,US,1,3,2,2,1
4081,3080,D,55,3,2,15,9,1978,50,1,4,15:00,17:20,140,1,2,,2,1,2,2,2,4,2,0,4,4,4,6,3,6,6,4,6,6,6,3,4,5,6,6,3,4,4,5,2,,6,4,5,3,2,3,90292-01-01T00:00:00,US,10,4,1,4,1
4082,3081,D,55,3,2,15,9,1978,50,1,4,15:00,17:20,140,2,2,,1,1,2,1,2,3,2,5,4,3,3,3,3,6,6,3,6,6,6,6,4,5,6,6,6,5,5,4,2,,5,5,5,4,2,1,94107-01-01T00:00:00,US,1,6,1,0,1
4083,3082,D,55,3,2,15,9,1978,50,1,4,15:00,17:20,140,6,9,,2,2,1,2,2,1,2,4,4,4,5,4,5,6,6,6,6,4,6,3,5,5,6,4,4,5,5,5,2,,3,5,5,5,2,3,92011-01-01T00:00:00,US,10,6,2,2,1
4084,3083,D,55,3,2,15,9,1978,50,1,4,14:50,17:20,150,2,6,,1,2,1,2,2,1,2,4,4,4,5,4,4,6,6,4,6,6,6,6,4,4,6,6,6,4,5,5,2,,2,4,5,5,2,1,94553-01-01T00:00:00,US,5,4,2,3,1
4085,3084,D,55,3,2,15,9,1978,50,1,4,15:30,17:20,110,3,2,,2,1,2,2,2,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,2,,6,3,5,5,2,3,85614-01-01T00:00:00,US,10,7,2,0,1
4086,3085,D,55,3,2,15,9,1978,50,1,4,15:00,17:20,140,3,2,,1,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,1,5,1,5,2,5,0,5,2,1,94520-01-01T00:00:00,US,5,4,2,1,1
4088,3087,D,55,3,2,15,9,1978,50,1,4,15:00,17:20,140,2,2,,1,1,2,2,1,3,2,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3,,6,4,3,3,1,1,94061-01-01T00:00:00,US,2,3,0,2,1
4089,1158,B,28,2,2,5,34,239,71,1,4,N,15:40,,3,5,,1,2,2,2,2,3,1,3,2,3,4,4,4,6,6,4,6,4,6,6,4,5,6,5,6,4,4,4,3,,5,0,5,5,2,1,94103-01-01T00:00:00,US,1,3,0,2,1
4090,1159,B,28,2,2,5,34,239,71,1,4,13:30,15:40,130,2,1,3,2,1,1,2,2,4,1,1,4,4,4,3,4,6,6,4,3,6,3,0,4,4,6,6,6,3,3,4,1,2,6,5,4,4,2,1,94002-01-01T00:00:00,US,2,5,2,0,1
4093,1162,B,28,2,2,5,34,239,71,1,4,14:30,15:40,70,3,5,,1,2,2,2,2,1,1,5,6,6,5,5,6,6,6,6,6,5,6,6,5,5,6,5,6,6,5,5,2,,3,5,5,3,2,2,95376-01-01T00:00:00,US,10,5,1,0,1
4094,1163,B,28,2,2,5,34,239,71,1,4,14:45,15:40,55,3,2,,2,2,2,2,2,3,2,6,6,6,4,6,5,6,6,4,6,5,6,6,4,5,6,5,6,6,5,5,2,,1,4,5,5,2,1,94705-01-01T00:00:00,US,3,3,2,3,1
4095,1164,B,28,2,2,5,34,239,71,1,4,23:30,15:40,970,1,3,,1,2,1,2,2,2,2,4,2,2,2,2,1,0,0,6,6,6,6,6,2,4,6,6,6,6,2,5,2,,11,2,2,1,1,4,85142-01-01T00:00:00,US,10,4,2,4,1
4096,1165,B,28,2,2,5,34,239,71,1,4,14:20,15:40,80,1,6,,1,2,1,1,2,2,2,4,3,3,3,4,6,6,6,6,6,6,6,6,4,5,6,6,6,4,3,4,2,,5,5,4,0,2,3,86305-01-01T00:00:00,US,10,6,1,0,1
4097,1166,B,28,2,2,5,34,239,71,1,4,14:00,15:40,100,1,5,,2,1,1,2,2,1,2,4,3,4,5,5,4,6,6,6,6,5,6,6,5,5,6,5,6,3,6,5,1,5,5,3,5,5,2,3,78254-01-01T00:00:00,US,11,2,2,2,1
4099,1168,B,28,2,2,5,34,239,71,1,4,13:55,15:40,105,2,12,,1,2,1,2,1,2,2,5,3,0,4,5,5,6,6,5,6,6,6,6,5,5,6,6,6,4,4,3,2,,3,5,5,5,2,3,28712-01-01T00:00:00,US,12,7,2,2,1
4100,2591,F,82,1,1,13,32,442,81,1,2,8:00,10:37,157,1,2,,2,2,1,2,2,4,1,5,5,5,5,5,5,4,4,3,3,3,3,4,4,5,3,3,3,4,3,5,2,,5,5,5,5,1,1,94114-01-01T00:00:00,US,1,4,1,3,1
4101,2592,F,82,1,1,13,32,442,81,1,2,9:00,10:37,97,3,2,,2,2,2,2,2,2,1,3,3,3,4,4,3,3,3,6,6,6,6,6,4,4,6,6,6,6,6,4,2,,5,5,5,5,1,1,94110-01-01T00:00:00,US,1,3,2,1,1
4103,2594,F,82,1,1,13,32,442,81,1,2,8:50,10:37,107,2,5,,1,2,1,2,2,1,1,4,4,4,4,5,5,6,6,6,6,6,6,6,4,5,6,6,6,4,4,5,2,,5,5,5,5,2,3,92109-01-01T00:00:00,US,10,3,2,1,1
4104,2595,F,82,1,1,13,32,442,81,1,2,9:00,10:37,97,2,7,,2,2,2,2,2,1,1,5,5,4,5,5,5,6,6,6,6,6,6,6,5,5,6,6,6,5,5,5,2,,5,5,5,5,2,3,92107-01-01T00:00:00,US,10,3,1,3,1
4105,2596,F,82,1,1,13,32,442,81,1,2,9:05,10:37,92,1,1,3,2,1,1,2,2,3,1,3,3,3,4,4,4,3,3,3,4,4,4,6,4,5,4,5,6,5,4,5,1,3,5,5,5,5,1,1,94109-01-01T00:00:00,US,1,4,1,3,1
4111,1791,G,95,2,3,7,33,900,32,6,4,9:30,13:55,265,1,5,,1,1,1,1,2,1,1,6,4,4,6,5,6,6,6,6,6,6,6,6,5,5,6,6,6,5,5,5,2,,2,5,5,5,2,3,,US,10,6,2,2,1
4112,1792,G,95,2,3,7,33,900,32,6,4,11:00,13:55,175,1,1,4,2,2,2,2,2,4,1,5,5,6,5,5,5,6,6,5,5,6,6,6,5,5,6,6,6,6,5,5,1,4,5,5,5,3,2,1,94965-01-01T00:00:00,US,6,7,1,3,1
4113,1793,G,95,2,3,7,33,900,32,6,4,10:45,13:55,190,3,2,,1,1,0,2,2,1,1,5,6,5,5,5,5,5,5,5,5,5,0,6,5,0,0,0,0,0,0,5,2,,2,4,5,5,2,1,,US,5,6,2,2,1
4114,1794,G,95,2,3,7,33,900,32,6,4,9:45,13:55,250,2,7,,1,0,1,2,2,3,1,4,3,3,3,4,3,6,6,3,3,3,3,3,4,4,6,3,3,3,4,4,2,,19,5,3,2,2,3,95648-01-01T00:00:00,US,10,7,1,2,1
4115,1795,G,95,2,3,7,33,900,32,6,4,12:20,13:55,95,2,3,,2,2,2,2,2,1,1,6,6,3,2,4,4,6,6,6,6,6,6,6,3,4,6,6,6,6,4,5,2,,11,3,2,6,2,4,95612-01-01T00:00:00,US,10,6,2,3,1
4116,1796,G,95,2,3,7,33,900,32,6,4,11:30,13:55,145,2,3,,2,2,1,1,1,2,1,5,4,4,5,5,5,6,6,6,6,6,6,6,4,5,6,6,6,5,5,5,1,3,11,5,5,4,2,4,97374-01-01T00:00:00,US,10,7,1,2,1
4118,1798,G,95,2,3,7,33,900,32,6,4,10:00,13:55,235,2,3,,2,2,2,1,2,2,1,5,4,4,5,5,5,6,6,6,6,6,6,6,5,5,0,0,0,4,5,5,1,4,11,4,5,6,2,4,93401-01-01T00:00:00,US,10,7,1,3,1
4119,1799,G,95,2,3,7,33,900,32,6,4,11:15,13:55,160,2,7,,1,2,2,2,2,3,1,4,4,4,5,4,5,6,6,4,6,6,6,6,4,4,6,6,6,4,3,5,2,,13,3,5,3,2,2,95336-01-01T00:00:00,US,10,6,2,0,1
4120,1800,G,95,2,3,7,33,900,32,6,4,0:00,13:55,835,2,2,,1,2,2,2,2,1,1,5,6,4,5,5,4,6,6,4,3,6,6,6,4,4,4,6,6,6,5,4,2,,17,5,5,4,2,2,95065-01-01T00:00:00,US,10,6,2,0,1
4121,1801,G,95,2,3,7,33,900,32,6,4,9:00,13:55,295,3,5,,1,1,1,1,2,2,1,5,3,3,4,5,5,6,6,6,6,6,6,6,5,5,6,6,6,4,3,4,1,4,2,5,5,5,2,3,97103-01-01T00:00:00,US,10,3,2,1,1
4122,1802,G,95,2,3,7,33,900,32,6,4,10:00,13:55,235,2,1,4,1,2,1,2,2,1,1,6,5,6,5,5,5,6,6,6,6,6,6,6,5,5,6,6,6,4,4,5,2,,9,4,5,5,2,2,95482-01-01T00:00:00,US,10,6,2,0,1
4126,1806,B,20,1,2,9,8,385,73,1,2,5:00,7:00,120,1,1,4,1,0,0,2,2,5,2,5,4,4,5,4,5,4,4,5,4,6,5,6,4,5,6,6,6,5,4,5,2,,15,5,4,4,2,3,95382-01-01T00:00:00,US,10,6,1,2,1
4127,1807,B,20,1,2,9,8,385,73,1,2,5:30,7:00,90,2,4,,0,1,1,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,6,6,3,6,3,2,,12,3,3,3,2,3,90029-01-01T00:00:00,US,10,4,1,3,1
4128,1808,B,20,1,2,9,8,385,73,1,2,5:45,7:00,75,1,1,1,2,2,2,2,2,6,2,4,3,3,3,4,4,6,6,3,4,6,3,6,4,5,5,6,6,4,5,3,2,,5,5,5,3,1,1,94123-01-01T00:00:00,US,1,4,2,4,1
4130,1810,B,20,1,2,9,8,385,73,1,2,5:30,7:00,90,1,1,1,2,1,2,2,1,6,1,2,1,3,4,4,4,6,6,4,4,6,4,6,3,5,4,6,6,2,3,5,2,,5,5,5,4,2,1,94115-01-01T00:00:00,US,1,3,1,4,1
4131,1811,B,20,1,2,9,8,385,73,1,2,22:00,7:00,540,2,3,,2,2,1,2,2,1,1,4,6,6,4,5,4,6,6,6,6,2,6,6,0,4,6,5,6,6,5,4,2,,11,0,5,5,2,4,97449-01-01T00:00:00,US,10,3,2,2,1
4132,1812,B,20,1,2,9,8,385,73,1,2,5:30,7:00,90,3,1,3,2,2,2,1,2,1,1,6,6,3,5,5,5,6,6,5,5,6,5,6,4,5,6,6,6,5,4,4,1,4,2,4,5,4,2,1,94583-01-01T00:00:00,US,5,4,2,0,1
4133,1181,B,20,1,2,9,8,385,73,1,2,22:30,7:00,510,2,3,,2,2,1,2,2,1,1,4,3,6,5,5,4,6,4,6,6,3,6,6,4,5,6,4,6,3,4,5,2,,11,0,5,5,2,4,97214-01-01T00:00:00,US,10,5,1,0,1
4134,1814,B,20,1,2,9,8,385,73,1,2,4:35,7:00,145,1,7,,1,2,2,1,2,5,1,4,3,3,5,5,5,4,6,5,6,5,6,2,4,4,6,5,5,6,2,5,2,,5,5,5,3,2,3,97225-01-01T00:00:00,US,10,5,0,3,1
4135,1184,F,90,3,2,5,32,1693,50,1,4,14:45,20:20,335,2,3,,2,2,1,2,2,1,1,4,4,6,5,5,5,6,5,6,6,6,6,6,0,4,6,6,6,4,4,5,3,,11,0,4,6,2,4,2145-01-01T00:00:00,US,12,7,1,0,1
4136,1185,F,90,3,2,5,32,1693,50,1,4,18:00,20:20,140,3,9,,1,2,1,2,2,3,1,5,4,4,3,4,4,6,6,5,6,1,6,2,4,4,6,4,4,4,3,5,1,4,7,3,4,5,2,3,1742-01-01T00:00:00,US,12,4,1,0,1
4137,1186,F,90,3,2,5,32,1693,50,1,4,18:00,20:20,140,2,9,,2,2,1,2,2,1,1,6,3,6,4,5,4,6,6,4,6,5,6,5,4,4,0,5,4,4,5,4,2,,9,5,5,3,2,3,41144-01-01T00:00:00,US,11,6,1,4,1
4138,1187,F,90,3,2,5,32,1693,50,1,4,19:15,20:20,65,2,2,,1,1,2,0,0,3,1,6,6,6,4,4,4,6,6,6,6,6,6,6,4,0,0,0,0,0,0,5,3,,3,5,5,5,2,3,,US,10,0,2,0,1
4142,1191,F,90,3,2,5,32,1693,50,1,4,19:10,20:20,70,2,4,,2,2,2,2,2,3,2,4,3,2,2,4,4,6,6,4,5,5,4,5,4,5,5,4,4,4,4,4,1,3,5,5,5,1,2,1,,US,1,3,1,4,1
